ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Accession_Name,Country_of_Origin,Region,Alu.Tol,Flowering time at Arkansas,Flowering time at Faridpur,Flowering time at Aberdeen,FT ratio of Arkansas/Aberdeen,FT ratio of Faridpur/Aberdeen,Culm habit,Leaf pubescence,Flag leaf length,Flag leaf width,Awn presence,Panicle number per plant,Plant height,Panicle length,Primary panicle branch number,Seed number per panicle,Florets per panicle,Panicle fertility,Seed length,Seed width,Seed volume,Seed surface area,Brown rice seed length,Brown rice seed width,Brown rice surface area,Brown rice volume,Seed length/width ratio,Brown rice length/width ratio,Seed color,Pericarp color,Straighthead suseptability,Blast resistance,Amylose content,Alkali spreading value,Protein content
NSFTV180,-33.69591773698195,-5.961580093782408,-21.20061948082146,-2.4241321127802347,-0.7402740817098148,0.04809759504187238,-3.1680379773775025,4.924860308724119,-1.722224963532731,5.714186640196501,Benllok,Peru,America,0.986,79.41666667,67,123,0.645663957,0.544715447,4.5,1,31.85833333,1,0,3.10980473,112.75,25.6,9.333333333,4.820281566,5.012855051,0.825,7.188383333,3.593733333,2.42234765,3.774605596,5.230266667,3.088366667,3.40204036,6.876091667,2,1.694,light,light,6.498333334,8,18.94333333,6.875,8
NSFTV181,-33.301048693839775,-5.768200642951686,-20.853210769259253,-2.3295364941593233,-0.7565556630984043,0.08250718897714002,-2.1788575914220814,3.13891558538344,-0.8054127655224118,3.2813757037869506,Bergreis,Austria,Europe,0.47,107.2222222,NA,217,0.494111623,NA,4,1,34.03333333,1.0125,0,3.341093458,126.1666667,22.95555556,12.11111111,5.106496286,5.336663572,0.794,7.519775,3.513616667,2.424476714,3.799550034,5.424125,2.948466667,3.392202325,6.526533333,2.14,1.84,light,light,7.331666667,9,18.605,7,7.45
NSFTV182,-30.107574411804748,2.3540901177319506,2.997773188857956,-5.798335466743023,-9.590220282072998,-2.516739507639849,-5.748815809464402,8.0983195756027,-0.2596582368740648,-1.0087036000113558,Blue Rose Supreme,United States,America,0.788,107.3333333,NA,211,0.508688784,NA,3,1,32.85,1.441666667,NA,2.90416508,128,23.93333333,13.66666667,5.321382639,5.451515212,0.878,8.541775,3.380958333,2.481152389,3.897613857,6.329108333,2.845783333,3.506593147,7.01525,2.526,2.224,light,light,6.166666667,7,18.245,7,7.4
NSFTV183,-24.732371413932565,8.61012180738774,21.147355875398265,-3.2668568650267535,-5.5341675483097035,1.1946674856246713,3.153622620986076,-2.1842125435528765,-1.1233264489056205,3.238075715892228,Boa Vista,El Salvador,America,0.713,94,76,118,0.796610169,0.644067797,3,0,34.07777778,1.7,0,2.751535313,122.4444444,22.86666667,11.55555556,5.139712336,5.252709633,0.893,8.686627273,3.092918182,2.335176362,3.832389699,6.502508333,2.641341667,3.453674919,6.167341667,2.809,2.462,light,light,8.331666667,1,23.87,5.75,7.6
NSFTV184,-30.29952964347709,-2.2351243110534282,-9.167121396929986,1.101446833009756,-4.180039979571063,-0.6021762938665672,1.9577659001324885,-2.040636090604807,1.130399989128677,-3.611795194157887,Bombon,Spain,Europe,0.911,83.75,66,141,0.59397163100000006,0.468085106,5.5,1,35.5,1.133333333,0,2.608843551,117.8333333,23.57777778,11.33333333,4.89987301,5.059136816,0.853,7.369758333,3.99045,2.640226884,3.89509249,5.309633333,3.2446,3.456209945,7.617191667,1.847,1.636,light,light,8,7,19.425,7,8.8
NSFTV185,-22.75667951719409,10.361080675282002,22.187952414183606,-2.1200067318930924,-14.17805431035947,-3.1895106221333274,-3.074321532373966,5.062368923623109,0.7840887284068504,-3.7073952957825127,NA,NA,NA,0.768,92.5,73,105,0.880952381,0.695238095,3,1,32.18333333,1.441666667,0,2.922265122,127.4166667,22.26666667,10,4.805386233,4.971547905,0.847,9.431745455,3.162709091,2.453051592,3.931865204,6.897825,2.659891667,3.529266103,6.723341667,2.982,2.593,light,light,8.331666667,3,22.74333333,5.708333334,7.75
NSFTV186,-33.03655305272725,-5.156621184740131,-19.84303542431554,-2.963089642768636,-0.8822912335273491,0.2644909396180833,-1.4150308318834386,3.674998650359504,-1.2436182508320859,6.946204250167841,Bul Zo,South Korea,E Asia,1.03,87.5,79,144,0.607638889,0.548611111,4,1,38.81666667,1.05,0,3.098589659,107.0833333,26.78181818,10.54545455,5.035771267,5.240784551,0.815,7.433666667,3.4992,2.397602048,3.778023313,5.336654545,2.999745455,3.39161189,6.596318182,2.124,1.779,light,light,5,5,17.14333333,6.458333334,7.1
NSFTV187,-24.62842685047626,6.812250184898539,11.947141648342434,-5.09488408237694,15.740784846538975,1.9498527707383952,-2.8181163362472725,1.2943764218437528,-1.332677693866522,1.9856443091480571,C57-5043,United States,America,0.549,76.33333333,77,87,0.877394636,0.885057471,3,0,27.525,1.275,0,2.696876901,106,25.1,12.08333333,5.11699531,5.222605545,0.9,9.690625,2.468066667,2.005345268,3.726810474,7.309775,2.082958333,3.329485937,4.261908333,3.926,3.509,light,light,6.001666667,7,20.08,6.958333334,8.3
NSFTV188,-22.330019350145943,6.4080647936597925,17.672204251668425,-2.562767457220084,10.853088267921697,1.6621755403666598,-0.7675823903058564,0.5316649521492881,1.6771656678444375,2.0945576368048733,Coppocina,Bulgaria,Europe,0.53,101.5,72,148,0.685810811,0.486486486,1,1,40.6,1.822222222,0,2.881069365,120.0833333,23.15,11.83333333,5.49340432,5.672750365,0.836,7.40925,3.131791667,2.172439391,3.670420336,5.559672727,2.673490909,3.299341157,5.303018182,2.366,2.08,light,light,8.335,1,23.25333333,6.5,8.15
NSFTV189,45.74330775598468,17.31258775878739,-8.199106284614434,0.9728312570633082,-1.5397957589614604,6.128669936927775,-1.100487158532745,-0.45391025263154966,-0.03287541551211374,0.20261133277683707,Criollo La Fria,Venezuela,America,0.44,79.75,77,82,0.972560976,0.93902439,4.5,1,22.39166667,1.116666667,0,3.64414356,141.6666667,19.52222222,7.888888889,4.7225491,4.849897309,0.88,7.458109091,3.305836364,2.288727703,3.727073635,5.249516667,2.760216667,3.301895635,5.594375,2.256,1.902,light,light,8.498333334,2,23.36,5.875,8.05
NSFTV190,-22.98293956236055,7.263686419066351,17.84751005184795,-1.6130335953984887,16.520292688119255,1.3081779316248985,-1.9403898169101135,0.01918980888530302,-0.5596743960797025,-1.3060663318725474,Delrex,United States,America,0.68,111.5,80,176,0.633522727,0.454545455,5,0,26.75,1.883333333,1,NA,110.6666667,20.56666667,17,5.26096158,5.676753802,0.66,8.359555556,2.733177778,2.048524039,3.670277789,5.992411111,2.199666667,3.214783463,4.1988,3.059,2.724,light,light,9,5,23.15666667,6,9.1
NSFTV191,-6.425733125451535,-7.043502916535236,4.380341322935484,39.990886370074,-0.09704495490123348,-0.24438853201480146,-0.5412923065668858,3.5765932090576946,0.18824577947196425,0.748544475083288,Dom Zard,Iran,Mid East,0.643,82.75,61,105,0.788095238,0.580952381,4.5,1,27.70833333,0.891666667,1,3.149882953,152,31.15833333,7.833333333,4.505851985,4.643516391,0.871,9.517816667,2.7633,2.19505556,3.802719541,7.011766667,2.352291667,3.416928278,5.319766667,3.444,2.981,light,light,8.165,7,19.475,5.083333334,9.4
NSFTV192,-32.053628355776304,-5.2374925518205755,-17.17680385410841,-0.3680915257507253,-0.9854209061260146,0.7020890098175432,1.6301989849661884,-2.9276352619245607,1.0019375432126834,-3.3708818114075076,Erythroceros Hokkaido,Poland,Europe,0.75,55.75,55,52,1.072115385,1.057692308,4.5,NA,27.35833333,1.15,1,3.301990732,93.75,20.93333333,6.888888889,3.704663322,4.185513949,0.618,8.151533333,3.540883333,2.482491235,3.853467616,5.6165,3.020816667,3.442099106,6.990608333,2.302,1.859,dark,light,6.335,3,19.425,6.916666667,NA
NSFTV193,-23.871297212949322,5.612522188831122,14.553460764531344,2.4281174435471637,-0.3123863375337811,3.282345235611427,9.766824214453475,-10.806584832989387,-1.5063851184526729,7.298817513551947,NA,NA,NA,0.641,101.5,66,142,0.714788732,0.464788732,3,1,42.34444444,1.877777778,0,2.449567283,120.1818182,27.68888889,12.88888889,5.592643982,5.800774741,0.812,8.908483333,3.273916667,2.424301863,3.883134385,6.43415,2.71405,3.470610461,6.422458333,2.721,2.371,light,light,7.335,1,22.18,5.791666667,8.4
NSFTV194,10.61697652359487,-5.210214526875268,-2.1426789522711105,2.4506356594177072,-1.002913244312613,-4.005049425519813,0.44513658431802583,-5.260626030550129,-1.0301074828522228,-0.0944806023922163,HG 24,Burkina Faso,Africa,NA,NA,NA,306,NA,NA,3,1,NA,NA,NA,NA,82.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSFTV195,-21.857678609142994,8.018856621866286,20.273759762728844,-4.599587360314401,-7.735857666822624,0.8260239863714417,2.780487100757569,-3.4359821362098875,-2.5462518759066235,2.5309651321249804,IRAT 13,Cote D'Ivoire,Africa,0.704,92,79,107,0.859813084,0.738317757,3,1,31.21666667,1.55,0,2.722756348,95.5,23.82222222,10.77777778,4.742755849,4.985317486,0.785,10.29484167,3.689725,2.854637589,4.178134216,7.245583333,2.939508333,3.664949998,8.472525,2.79,2.465,light,light,7,1,16.86,3.583333334,8.2
NSFTV196,44.25993151213292,15.507544095581995,-5.636813964363408,-0.5490921521357389,0.3571120166933323,-5.857615631749603,0.5981128305461364,0.5509634906434647,5.463095427584701,0.5701810245579377,JM70,Mali,Africa,0.377,116,NA,259,0.447876448,NA,3,0,36,1.1,NA,NA,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
NSFTV197,-23.318843455019994,2.8868863604199624,7.026046947298789,2.4653916025656115,2.9291067591207924,1.7681919466136669,4.378623733739725,-4.761806290602729,1.9431684997307002,2.7556118006853727,Kaukkyi Ani,Myanmar,SE Asia,0.76,125,NA,NA,NA,NA,1.6,NA,40.5,1.5,0,2.602689685,99.6,22.58,11.9,5.411646052,5.638947613,0.797,5.893581818,3.276518182,1.996446469,3.458611436,4.092658333,2.724075,3.030633575,4.183383333,1.799,1.502,light,light,8.165,0,21.13,7,9.8
NSFTV198,-15.590026937299022,-0.36772499949627335,12.371731079989921,0.6286818518482528,14.759736749933046,2.0707057949580285,-2.236557688626878,0.8535952125641004,1.5183200315764207,1.3617280602862192,Leah,Bulgaria,Europe,0.797,84.75,75,100,0.8475,0.75,4,0,21.55833333,1.316666667,0,3.205452805,90.83333333,23.13333333,9,4.88692564,5.026866489,0.869,9.716916667,2.708091667,2.204971345,3.828636867,7.291358333,2.295341667,3.435033163,5.265858333,3.588,3.177,light,light,5.668333334,2,22.41333333,5.555555556,9.8
NSFTV199,-23.578944330956464,7.090110061637133,19.914147282161352,-2.117429165376833,-0.13513042991654184,1.5070909238386934,0.6070264400944435,-0.7239839737910098,-0.009236012150362748,3.8504621993838617,Mojito Colorado,Bolivia,America,0.873,91.75,78,84,1.092261905,0.928571429,3,NA,35.10833333,1.5,0,2.961830722,116.0833333,22.93333333,12.55555556,5.047002938,5.618385955,0.565,6.802872727,3.336309091,2.199578371,3.631992314,4.920318182,2.905463636,3.282099505,5.710418182,2.039,1.693,light,light,8.331666667,NA,20.36666667,NA,NA
NSFTV200,36.85956796583421,-27.736314773407244,6.481464605812162,-1.63043572662885,-2.2057196819569755,-4.715788448435106,-8.815182603396993,-8.079227399615899,-9.128435379991947,-0.1770630833186312,P 737,Pakistan,S Asia,0.441,103.75,76,98,1.058673469,0.775510204,5,1,30.88888889,1.166666667,0,3.80666249,137,23.47777778,7.666666667,4.626061545,4.772566093,0.864,8.027308333,2.769508333,1.991685569,3.612118093,5.80335,2.43165,3.254074036,4.6522,2.898,2.387,light,dark,NA,2,27.87333333,5.777777778,6.8
NSFTV201,-23.448281316794873,6.711863352396803,17.284118219674315,1.6877960435208539,-3.3783998928849006,2.3701358874317866,9.346684431117014,-10.20603870209456,-1.2101032206216618,5.08522537629685,Pate Blanc Mn 1,Cote D'Ivoire,Africa,0.676,105.6666667,67,132,0.800505051,0.507575758,2,1,35.88888889,1.588888889,0,2.456735773,111.25,25.9,10.88888889,4.955044279,5.072392172,0.889,9.34845,3.53535,2.634308572,4.011979948,6.7586,2.967466667,3.607691768,8.065375,2.644,2.278,light,light,8.835,2,23.74,6.041666667,9.15
NSFTV202,-24.351438619388887,8.562365207306073,20.667978914159765,-3.490254475463847,-7.433752908258704,0.8289778126823324,1.9376478396127919,-2.343501860945566,-0.7866996254199762,1.3590000129987214,Pratao,Brazil,America,0.59,93,71,113,0.82300885,0.628318584,3.5,NA,33.6,1.433333333,0,3.149882953,127.25,22.38888889,10.125,4.641180624,5.017279837,0.687,9.380325,2.977608333,2.353291674,3.886250564,7.140475,2.580625,3.522790188,6.434875,3.15,2.767,light,light,8.668333334,1,21.225,5.25,9.05
NSFTV203,44.74685660002397,17.747127697757158,-7.991479163705277,0.2539172961042394,-1.7657807642184484,9.868289659559458,-3.8277677570646502,-0.6519125877288866,0.847446755793295,-1.8989664859074524,Radin Ebos 33,Malaysia,SE Asia,0.27,81.83333333,76,80,1.022916667,0.95,7.5,NA,35.41666667,1.058333333,0,3.944812828,143.8333333,26.56666667,8.5,4.708027571,4.820281566,0.894,7.877266667,2.76445,2.011207311,3.623222752,5.784208333,2.373691667,3.244361944,4.538808333,2.849,2.437,light,light,8.835,6,22.695,5.75,7.65
NSFTV205,-30.315127751252277,-2.504275748261521,-7.947436487512351,-3.0644909202906403,0.11850284923928595,-0.40367428118647997,3.8524214642492467,-8.988652202821108,2.40399150748134,-10.34652986080809,Rinaldo Bersani,Italy,Europe,0.779,78.25,66,100,0.7825,0.66,2,1,29.41666667,1.341666667,1,2.862200881,115.3333333,23.84166667,9.416666667,4.94875989,5.037601742,0.915,9.4767,3.619025,2.724913327,4.067438885,7.018333333,3.036808333,3.666776345,8.739616667,2.619,2.311,light,light,6,7,15.13333333,6,10.05
NSFTV206,39.96410423197495,-0.7463714528977208,-1.1937309705983683,-1.6029609346628617,-1.5536110177336149,-8.589531226008058,-17.953465951354413,-12.581008680051129,13.703015479764044,2.361578249601148,Rojofotsy 738,Madagascar,Africa,0.35,101.4166667,78,113,0.897492625,0.690265487,4.333333333,NA,37.7,1.055555556,0,3.468336684,187.8888889,34.68888889,9.444444444,4.615120517,5.091019824,0.621,8.714466667,3.077716667,2.344296292,3.842197287,6.393858333,2.6554,3.464308322,6.326758333,2.831,2.408,light,light,8.665,6,27.09333333,6.583333334,7.5
NSFTV207,45.68425587908845,13.630615846953596,-6.32466698786117,0.26817555481710986,1.9754308320432918,-13.546808363939,5.808678116630247,0.38943258771521444,-0.1181228901813633,-0.5429667459550142,Sigadis,Indonesia,Pacific,0.469,100,84,137,0.729927007,0.613138686,3,NA,40.95833333,1.391666667,0,3.441130092,121.5,29.55555556,11.55555556,5.170483995,5.472270674,0.739,8.444055556,2.960244444,2.22003285,3.761881795,6.408044444,2.535611111,3.403997901,5.649988889,2.852,2.527,light,light,9,3,23.26,6,7.6
NSFTV208,45.5977261023459,18.03318062259096,-8.025518959272857,1.1946147137033691,-1.8238035724188943,3.516617889460581,-1.4702232511006597,-1.6532830437460255,1.0726508962696666,1.8484435569595399,SLO 17,India,S Asia,0.59,112.9,77,130,0.868461538,0.592307692,5,1,42.24444444,1.188888889,0,3.786711703,141,24.38888889,13.33333333,5.068904202,5.18178355,0.893,7.999666667,2.720216667,1.999203763,3.623458321,5.965841667,2.368141667,3.267458348,4.617158333,2.941,2.519,light,light,8.666666667,2,22.73,7,7.5
NSFTV209,45.59152119374607,19.232709850873213,-8.35518659654957,-0.058260928763451986,-2.4101270951597518,13.298273416386097,-1.5290411745259165,1.7734643729223307,-4.3974295781519,-3.073197601441246,Tchibanga,Gabon,Africa,0.25,84.5,77,82,1.030487805,0.93902439,5.666666667,1,25.27777778,1.088888889,0,3.55296427,88.55555556,24.06666667,11.66666667,5.050923813,5.123467825,0.93,7.4538,3.156941667,2.225549249,3.70222336,5.45572,2.68314,3.316605258,5.53578,2.361,2.033,light,light,7.335,1,24.97666667,5.583333334,7.5
NSFTV204,-31.090897748485343,-2.9595777013136524,-9.53275998521614,-2.527438152697993,-1.2845856076271143,-1.575064788990189,0.4138475646676954,-1.397424324966977,1.0030168924372922,-3.813296451915719,Razza 77,Italy,Europe,0.617,76.75,76,87,0.882183908,0.873563218,5,1,25.05555556,1.077777778,0,3.113515309,112.6666667,19.06666667,8.222222222,4.672828834,4.890975498,0.804,9.621641667,3.94675,2.871871116,4.139883415,6.872391667,3.188458333,3.693549989,9.430666667,2.438,2.155,light,light,3.833333334,8,16.34,6.141666667,9.05
NSFTV211,-21.217416602302933,4.7533280060894105,3.8190943309634404,1.3302413798445656,0.6180294021932206,3.9074092589145106,9.173060883261163,-14.318960207924663,-3.2224798899672757,15.048964863368518,Tokyo Shino Mochi,Japan,E Asia,0.875,70.08333333,66,107,0.654984424,0.61682243,3.666666667,1,23.79166667,1.083333333,1,3.083437854,101.1666667,20.36666667,7.5,4.508108473,4.601831285,0.911,8.923466667,3.604725,2.609975426,3.969046799,6.059091667,2.9556,3.497950207,7.221308333,2.475,2.05,light,light,6.665,6,0.063333333,6.958333334,9.7
NSFTV212,-23.871330602334577,9.378819819744052,22.045276077129856,-2.454766604500942,-14.758646155823275,-2.7493058601984752,-2.8272518427265,5.584968426506896,0.3920681725026831,-4.790002526895773,NA,NA,NA,0.765,89.25,78,99,0.901515152,0.787878788,2,1,37.8,1.708333333,0,2.777783539,138.9166667,25.1,11.66666667,4.91876364,5.147978856,0.795,9.485558333,3.272391667,2.525770643,3.973068715,7.057666667,2.762591667,3.587965519,7.395983333,2.899,2.555,light,light,8,NA,NA,6,NA
NSFTV213,-23.788067738314297,8.432180081914723,17.104388912663907,-2.5024295290589498,-2.6456159744654277,-0.7659796786420262,-0.22496322196240115,-0.20593310610798193,-0.6770369470558667,-1.4604172487192513,WC 3397,Jamaica,America,0.721,82.5,70,92,0.89673913,0.760869565,2.5,1,33.36666667,1.433333333,0,2.730029108,120.0833333,23.475,10.91666667,5.12148074,5.334729653,0.808,9.409616667,3.367525,2.579252349,3.991481389,6.826583333,2.741166667,3.545989406,7.040041667,2.794,2.49,light,light,5.831666667,8,12.79666667,2,8
NSFTV214,-21.959246712281743,7.6879319399434305,18.59226110582739,-2.1427097444452667,16.291066346728833,1.7435159327950644,-1.4699626021785492,-0.5815675674773793,-0.931073677049077,0.6433034540693354,WC 4419,Honduras,America,0.65,98.58333333,80,125,0.788666667,0.64,4.5,NA,38.4,1.466666667,0,2.880219386,123.1666667,26.71111111,12.77777778,5.247024072,5.416504361,0.844,9.39707,2.5966,2.085792581,3.751480944,7.12985,2.23148,3.379813024,4.83657,3.619,3.195,light,light,8.5,4,22.96,6.055555556,8.6
NSFTV215,-24.369334591227247,8.5310883657258465,20.797978998184348,-3.320439275800609,-2.9978031490328334,2.0523403435723133,3.0078585076808992,-2.6917711149216017,-1.3817479467524532,4.47537112911607,WC 4443,Bolivia,America,0.75,103.0833333,73,116,0.888649425,0.629310345,1,0,32.45,1.45,0,2.876385516,101.0833333,22.51666667,10,4.899082808,5.006180944,0.898,8.7648,3.501758333,2.579818392,3.954023345,6.448833333,2.914958333,3.539670813,7.392783333,2.503,2.212,light,light,7.665,6,22.905,5.541666667,8.7
NSFTV217,-23.13844301794942,3.572063258539337,2.904984729917885,-4.031603424365192,6.9707553345320195,-2.5129103072951215,-6.0283006100596355,6.282017217264593,-0.7240130965631016,-2.0160972338005565,YRL-1,Australia,Pacific,0.69,79.5,70,100,0.795,0.7,3,0,31.38333333,0.916666667,0,2.862200881,120.75,28.20909091,11.45454545,5.200002678,5.386994023,0.829,9.3689,2.562808333,2.060920031,3.738421518,7.035325,2.13345,3.332025923,4.435525,3.656,3.298,light,light,5.666666667,9,13.68,6.375,8.6
NSFTV218,-28.34676356574784,1.4081371572392885,2.0398315303855825,-2.893694243813073,10.41950810318579,1.2996003350182197,-3.054703660079928,1.7018268563049388,-0.673172306172323,0.23644297844922338,PI 298967-1,Australia,Pacific,0.96,85.83333333,78,141,0.608747045,0.553191489,5.5,NA,25.425,0.866666667,0,3.245193133,113.75,24.9,9.833333333,4.62333749,4.918154441,0.745,9.46975,2.615783333,2.131806657,3.781275734,7.076141667,2.150833333,3.353526757,4.5944,3.62,3.29,light,light,4.501666667,9,11.835,3.208333334,9
NSFTV219,-30.580384810980263,-4.958258663566333,-13.708043694355647,-0.6529445746636091,1.8387409889839008,0.2966162463299656,3.2531018816157387,-7.450294945079284,2.6964073997268327,-11.368678378212307,Nucleoryza,Austria,Europe,0.809,56.25,52,49,1.147959184,1.06122449,4,1,23.48333333,0.983333333,0,3.390024081,87.75,18.26666667,6.666666667,4.204692619,4.447984602,0.784,9.0154,3.449654545,2.588152203,3.977528275,6.610909091,2.904863636,3.570254331,7.637145455,2.613,2.276,light,light,6.165,9,17.555,6.25,8.55
NSFTV220,-30.36115170904079,-5.264978800588613,-15.959910388811384,1.367564070056808,1.6154047735569208,0.9488645424957557,3.267656362502405,-5.86797242359966,2.4691625996380524,-8.353688985896401,Azerbaidjanica,Azerbaijan,Mid East,NA,62.83333333,65,59,1.064971751,1.101694915,3.5,1,30.86666667,1.025,1,3.54337187,95.25,19.85555556,7.888888889,3.978831675,4.175784894,0.821,8.0079,3.501618182,2.467177689,3.843533708,5.779908333,2.99575,3.463259923,7.075841667,2.287,1.929,light,light,6.501666667,6,18.82666667,7,10.7
NSFTV221,-8.16163174438237,-8.191692359211777,0.4417171981733781,32.386757465064825,0.03523300427427226,0.818430462211192,-0.057547158812741375,1.8621296905352507,0.0810225748204328,-2.714634658744654,Sadri Belyi,Azerbaijan,Mid East,0.68,72.66666667,60,80,0.908333333,0.75,5.166666667,0,29.78333333,0.925,0,3.171085161,117,22.975,6.5,4.558253266,4.684443367,0.881,8.3324,2.88335,2.132146651,3.708432459,6.028516667,2.41125,3.285987907,4.750325,2.89,2.5,light,light,7.501666667,8,16.89,5.833333334,8.45
